user_id,first_name,last_name,gender,email,country,signup_date,lead_source,phone,created_date
user_ff4ade8b-852b-4e86-a9dd-d70aa356b2c0,anh,VŨ,Male,anh_vu47790@gmail.com,VN,2025-03-01,Organic Search,0549909616,2025-03-01 19:04:00
user_1f9a6d7a-82df-43dc-a56c-3a1fd7e40d83,Phong,Đặng,Male,DANG_PHONG47910@GMAIL.COM,VN,2025-03-01,Others,+84 924110203,2025-03-01 19:07:00
user_b7c81a10-9f82-4480-b631-de41c4b457e3,Quân,Hồ,Male,quan.ho10459@gmail.com,VN,2025-03-01,Email Marketing,+84 718770296,2025-03-01 19:09:00
user_012aaf84-2aec-4a67-9092-6c41fc45862e,Ngân,Vũ,Female,vu_ngan85012@gmail.com,VN,2025-03-01,Paid Search,84913569617,2025-03-01 19:39:00
user_2a2d4883-f0dd-4a56-99f0-1ef2eb4c08c5,Linh,Đặng,Female,dang_linh61847@gmail.com,VN,2025-03-01,Events,0654308396,2025-03-01 19:47:00
user_4c6745d5-87e4-4fe8-9963-3c7da44a9f17,Tuấn,Đỗ,Male,do_tuan27382@gmail.com,VN,2025-03-01,Social Media,0541577319,2025-03-01 20:06:00
user_bff9d007-afd7-4320-aa59-f193b6a4f967,Thảo,Đỗ,Female,do.thao59048@gmail.com,VN,2025-03-01,Referral,84473028143,2025-03-01 20:35:00
user_65205508-ee1a-404c-9dbe-58b7031c3692,Quỳnh,Phan,Female, quynh.phan43835@gmail.com,VN,2025-03-01,Referral,84899081810,2025-03-01 20:57:00
user_5e5893aa-99d9-4f5f-b561-b54e82a81267,Anh,Bùi,Male,anh.bui12107@gmail.com,VN,2025-03-01,Content Marketing,0806356340,2025-03-01 21:26:00
user_ecdbb865-af3b-4d55-9ddd-6d5c0893d4c7,Đức,null,Male,duc.ho63920@gmail.com,VN,2025-03-01,Referral,+84 966422663,2025-03-01 21:34:00
user_f96616fd-b5d6-4dbc-9f19-c2c5df579e8c,Hương,Đỗ,Female,do.huong25504@gmail.com,VN,2025-03-01,Paid Search,+84 769982151,2025-03-01 21:55:00
user_72804d6c-708f-4a0b-9ae5-ebba13c8ab69,Phong,Bùi,Male,bui_phong10711@gmail.com,VN,2025-03-01,Social Media,0366632274,2025-03-01 22:25:00
user_3a113dc0-1421-45f5-887a-6e1b7f650027, Đức ,Vũ, Male ,duc_vu76942@gmail.com,VN,2025-03-01,Organic Search,0394352339,2025-03-01 22:40:00
user_e3eb358e-2b58-4409-a286-946831578d29,Vy,Lê,Female,vy_le25568@gmail.com,VN,2025-03-02,Content Marketing,,2025-03-02 08:34:00
user_c6b0ad45-f206-43fa-b6a1-0bd56c8cab52,Quân,Đặng,Male,dang.quan56148@gmail.com,VN,2025-03-02,Paid Search,+84 375405328,2025-03-02 09:07:00
user_a9d9b7af-399d-4a52-b13a-a2330691e10a,Quỳnh,Lê,Female,le.quynh82453@gmail.com,VN,2025-03-02,Organic Search,+84 417921190,2025-03-02 09:36:00
user_e682f68d-d9a0-43cd-aa50-bfb00d02e89e,Phương,Nguyễn,Female,nguyen_phuong96181@gmail.com,VN,2025-03-02,Paid Search,84391014922,2025-03-02 10:12:00
user_b8bc175d-3971-4d18-a5aa-a210e40f8390,Anh,Đặng,Male,ANH.DANG57501@GMAIL.COM,VN,2025-03-02,ORGANIC SEARCH,0629029761,2025-03-02 10:44:00
user_ef57497d-a46f-4136-8ff4-6f85af4e65f8,Vy,Phạm,Female,pham_vy84124@gmail.com,VN,2025-03-02,Referral,,2025-03-02 10:55:00
user_b316f95b-33e7-4a44-a8a1-09e82cd3fe0f,Hương,Bùi,Female,huong.bui68726@gmail.com,VN,2025-03-02,Organic Search,0352287099,2025-03-02 11:03:00
user_ffe5ec20-4e07-4934-927a-964e959876d8,Thảo,Lê,Female,le_thao92913_at_gmail.com,VN,2025-03-02,Events,0752373443,2025-03-02 11:19:00
user_ea40e954-48b8-4fe6-a46b-5603b6be62c4,Nam,Phạm,Male,nam_pham57530@gmail.com,VN,2025-03-02,Social Media,,2025-03-02 11:34:00
user_89dbe8c6-6f13-4b0b-9b9b-a2dee336cdfc,Anh,Trần,Male,ANH.TRAN86682@GMAIL.COM,VN,2025-03-02,Social Media,+84 536276572,2025-03-02 11:54:00
user_5620f3b8-74d5-4f00-80f6-969bb48b93a3,Quân, Phạm ,Male,pham.quan16604@gmail.com,VN,2025-03-02,Email Marketing,0941025742,2025-03-02 11:59:00
user_eb11f5ea-e5b1-47d3-9441-5b4722c688b6,Đức,Hồ,Male,duc.ho17154@gmail.com,VN,2025-03-02,Organic Search,0854401274,2025-03-02 12:07:00
user_56624218-0b1e-4c99-ab7c-e1bf6d5c5763,Quỳnh,Lê,Female,quynh.le97590@gmail.com,VN,2025-03-02,Social Media,84795551832,2025-03-02 12:12:00
user_541b10b5-b88c-440f-adcb-c7a4ef5a0faf,Đức,Phạm,Male,duc_pham93288@gmail.com,VN,2025-03-02,Paid Search,,2025-03-02 12:36:00
user_3d0be0aa-3b8d-4b40-97eb-ae374442a571,Huy,Bùi,Male,huy_bui78291@gmail.com,VN,2025-03-02,Paid Search,0493938111,2025-03-02 13:04:00
user_175840dd-fbf0-4950-8f43-a8b0f43296f8,Vy,Đỗ,Female,do_vy40169@gmail.com,VN,2025-03-02,Organic Search,+84 303154249,2025-03-02 13:08:00
user_25fb018b-d3a0-4dd6-9d75-260babca329b,Vy,Lê,Female,vy.le64499@gmail.com,VN,2025-03-02,Content Marketing,+84 852310694,2025-03-02 13:29:00
user_914229fa-ccb7-4f02-ad88-c463ed3df9e8,Quân,Nguyễn,Male,quan_nguyen97408@gmail.com,VN,2025-03-02,Social Media,+84 334765396,2025-03-02 13:32:00
user_7ae56c07-ea18-493a-9417-4dfed53387c1,Khoa,Đặng,Male,khoa_dang32614@gmail.com,VN,2025-03-02,Content Marketing,,2025-03-02 13:34:00
user_0d2d488f-68b2-4204-9ff8-cdb2ca7524a5,Dung,Nguyễn,Female,dung.nguyen92838@gmail.com,VN,2025-03-02,Content Marketing,+84 835559403,2025-03-02 14:40:00
user_c3b55f1d-5bc4-4de3-b801-831bc287a2ef,Đức,Phạm,Male,DUC_PHAM96887@GMAIL.COM,VN,2025-03-02,Organic Search,84547091909,2025-03-02 15:22:00
user_934d0344-fba2-413c-b69f-85240982494b,Quỳnh,Vũ,Female,vu_quynh50511@gmail.com ,VN,2025-03-02,Referral,0894884598,2025-03-02 16:03:00
user_7dc5091d-a6ab-4be1-ad98-0a4e54b30404,Ngân,Bùi,Female,ngan.bui13223@gmail.com ,VN,2025-03-02, Email Marketing ,84898055657,2025-03-02 16:12:00
user_4f0de192-0324-4b2c-a13b-4e94e1645466,Lan,Vũ,Female,vu.lan96269@gmail.com,VN,2025-03-02,Social Media,84609731339,2025-03-02 16:47:00
user_36bf64ba-bb40-4ff9-ad47-d9dd0cd7af39,Đức,Lê,Male,le_duc37195@gmail.com,VN,2025-03-02,Social Media,0402515064,2025-03-02 16:52:00
user_c141a1ea-7d80-4685-9d59-748e2eb49c6c,Phương,Đặng,Female,phuong_dang76319@gmail.com ,VN,2025-03-02,Organic Search,+84 892533383,2025-03-02 17:06:00
user_9273278c-a1e0-4c44-8bee-2d67230b21ec,Anh,Lê,Female,le_anh19267@gmail.com,VN,2025-03-02,Organic Search,,2025-03-02 17:17:00
user_bf589d7c-898e-471a-919a-6f5d49697672,Quân,Trần, Male ,tran.quan32268@gmail.com,VN,2025-03-02,Email Marketing,0725988187,2025-03-02 17:20:00
user_d0bb503a-d40d-4b16-8c91-0c6ac6c128b9,Phương,Trần,Female,tran_phuong31958@gmail.com,VN,2025-03-02,Organic Search,84357375003,2025-03-02 18:20:00
user_e333a63c-cd36-4063-87e9-27f35b55561d,Anh,Phạm,Female,anh.pham71035@gmail.com,VN,2025-03-02,Organic Search,0415209773,2025-03-02 18:35:00
user_0a0c16c7-35d1-4339-81c0-7af64470809d,Phong,Bùi,Male,phong.bui69513@gmail.com,VN,2025-03-02,Partner,84711931723,2025-03-02 18:39:00
user_26014002-4106-42a0-87c1-54a57f2c1d09,Phương,Phạm,Female,pham.phuong98369@gmail.com,VN,2025-03-02,Organic Search,+84 624637402,2025-03-02 18:40:00
user_11d9a440-dd62-48f9-b855-755bfc517525,Dung,Đặng,Female,dang_dung94498@gmail.com,VN,2025-03-02,Organic Search,84374459535,2025-03-02 18:41:00
user_7182928a-f5ac-4b27-b913-c4e2cbf239e9,Phúc,Đỗ,Male,do.phuc40576@gmail.com,VN,2025-03-02,Organic Search,,2025-03-02 18:56:00
user_aacd7ab0-6b10-4b41-a5dd-46abac7fc176,N/A,Bùi,Male,bui.tuan81458@gmail.com,VN,2025-03-02,Content Marketing,0679560886,2025-03-02 19:10:00
user_dd706a62-c17f-4dae-a98e-057151ab86eb,N/A,Phan,NaN,phan.phong34550@gmail.com,VN,2025-03-02,Organic Search,84754923816,2025-03-02 19:25:00
user_392e817e-7e1d-4535-b70a-1b8399a6b08e,Phong,Phạm,Male,phong.pham78484@gmail.com,VN,2025-03-02,Referral,84583521383,2025-03-02 20:00:00
user_2e33d2a4-c99d-4ab8-85eb-175e63f8a32a,Nhi,Trần,Female,nhi_tran23873_at_gmail.com,VN,2025-03-02,Paid Search,+84 729556026,2025-03-02 20:21:00
user_cb1b9d64-b436-4a32-9642-578fbb6e20c0,Phương,Lê,Female,le_phuong99414@gmail.com ,VN,2025-03-02,Referral,0337758241,2025-03-02 21:00:00
user_1a8842be-a5e4-41fd-a428-91ba81d01f6e,Huy,Trần,Male,huy_tran21354@gmail.com,VN,2025-03-02,Organic Search,0654028251,2025-03-02 21:30:00
user_4ed31c8f-8363-4ec1-b467-af1e00ce90ea,Hùng,Nguyễn,Male,nguyen_hung41757@gmail.com,VN,2025-03-02,organic search,,2025-03-02 21:43:00
user_f113c1ff-8f62-4e1e-8b0d-d9997d178d61,Phong,Lê,Male,phong.le38578@gmail.com,VN,2025-03-02,Referral,0513055018,2025-03-02 22:11:00
user_45359320-549c-4fac-bd74-2265d46d42f7,Nhi,Nguyễn,Female,nhi_nguyen33991@gmail.com,VN,2025-03-02,Organic Search,0382925023,2025-03-02 22:24:00
user_92910aec-a29a-4e68-9109-8e8a0047f65f,Quân,Vũ,NA,quan_vu95315@gmail.com,VN,2025-03-02,Paid Search,+84 333481086,2025-03-02 22:52:00
user_b6f20fa4-6933-4ea4-9207-1380c904444a,Phúc,Nguyễn,Male,nguyen.phuc97424_at_gmail.com,VN,2025-03-03,Paid Search,,2025-03-03 08:06:00
user_2eda41e5-cc68-4b89-946a-f9dd2925bfc2,Đức,Lê,Male,duc.le33467@gmail.com,VN,2025-03-03,Organic Search,,2025-03-03 08:18:00
user_07207a5e-d89d-40f0-8706-5fab8d941da9,Ngân,Phạm,Female,ngan_pham35303@gmail.com,VN,2025-03-03,Organic Search,+84 767940200,2025-03-03 08:22:00
user_5e4959bd-ec9b-47af-a9ce-810b55f11458,Huy,Đặng,Male,dang.huy53242@gmail.com,VN,2025-03-03,Referral,0317730799,2025-03-03 08:55:00
user_b8afcab5-ea95-4f6b-9d87-003653afbce6,Ngân,Nguyễn,None,nguyen_ngan33152@gmail.com,VN,2025-03-03,Social Media,,2025-03-03 09:00:00
user_8fcc6955-7c29-4d92-8f89-bb3198d5bee1,Dung,Phan,Female,phan.dung48790@gmail.com,VN,2025-03-03,NaN,,2025-03-03 09:25:00
user_b13c6705-174f-4e92-a0c5-8f4f734d1f29,Dung,Đặng,Female, dung_dang23883@gmail.com,VN,2025-03-03,Social Media,0676708641,2025-03-03 09:35:00
user_bd44307e-72ff-4237-a102-34a622d5c1f1,Dung,Hồ,Female,dung.ho20155@gmail.com,VN,2025-03-03,Social Media,,2025-03-03 09:43:00
user_90dd6a54-6a1c-4049-a1e2-7ee8d515d795,Tuấn,Nguyễn,Male,tuan_nguyen19879@gmail.com,VN,2025-03-03, Organic Search ,0607981084,2025-03-03 09:47:00
user_4c738ece-9ce5-4e21-bc12-1391d77b83b8,nhi,Trần,FEMALE,nhi.tran91797@gmail.com,VN,2025-03-03,Social Media,84936016611,2025-03-03 09:59:00
user_45a6c596-5aac-4dd9-868e-735c8ace76e3,Tuấn,trần,Male,tran.tuan54464@gmail.com,VN,2025-03-03,Organic Search,84928899766,2025-03-03 09:59:00
user_761d1240-3a62-498d-aca3-c4bf9f091c3d,Hương,Đỗ, Female ,huong_do82198@gmail.com,VN,2025-03-03,Organic Search,0635985825,2025-03-03 10:04:00
user_15055547-1161-4878-923e-dedcb3cc9e44,Đức,Trần, Male ,tran.duc26558@gmail.com,VN,2025-03-03,Social Media,84872691321,2025-03-03 10:06:00
user_44c4aa45-9d12-4458-a5bf-939fc61b124d,Anh,Đặng,Female,dang_anh66965@gmail.com,VN,2025-03-03,Organic Search,84715966825,2025-03-03 10:17:00
user_82fc1fd4-826a-4355-891f-1b4b4cfd633e,Đức,Nguyễn,male,nguyen_duc89209@gmail.com,VN,2025-03-03,Referral,84624120482,2025-03-03 10:23:00
user_2b82004c-1933-41ee-b905-aefd19de97e5,Nhi,Trần,Female,nhi_tran16576@gmail.com,VN,2025-03-03,Content Marketing,84659086868,2025-03-03 10:27:00
user_976b1bfa-ed05-4f00-9cf2-fc638dc8d85e,Phúc,Lê,Male,le.phuc18934@gmail.com,VN,2025-03-03,Social Media,,2025-03-03 10:45:00
user_36ada956-3cd9-44a1-a92f-a35a430380d0,Nam,Lê,Male,le_nam43595@gmail.com,VN,2025-03-03,Referral,,2025-03-03 10:55:00
user_e04fb631-a085-489a-8b48-55376752972f,Tuấn,Nguyễn,Male,tuan_nguyen86162@gmail.com ,VN,2025-03-03,Paid Search,+84 732007511,2025-03-03 11:10:00
user_6cc45569-fca8-4d36-a92e-82acc822b58b,Linh,Nguyễn,Female,linh_nguyen29859@gmail.com,VN,2025-03-03,Social Media,,2025-03-03 11:26:00
user_ba4e559d-5d99-47f0-8f92-6c6b555953ad,Quỳnh,Nguyễn,Female,quynh.nguyen81939@gmail.com,VN,2025-03-03,Organic Search,84425783807,2025-03-03 12:06:00
user_ac66e00a-53dc-482e-adec-72e7243338e9,Quân,Phan,MALE,quan_phan70172@gmail.com,VN,2025-03-03,Partner,0384169687,2025-03-03 12:07:00
user_7bc5c83b-2df0-4a4a-b45d-59c9b0b6b6a0,Anh,Nguyễn,Male,anh.nguyen19226@gmail.com,VN,2025-03-03,Paid Search,0539617324,2025-03-03 12:16:00
user_f2bb99b6-6256-49a9-84ba-cc1804c137bf,Phương,Phạm,Female,pham_phuong69138@gmail.com,VN,2025-03-03,Organic Search,,2025-03-03 12:22:00
user_63ffdcda-1ab9-4baf-8a49-f01e19c78520,quân,Vũ,Male,quan.vu59271@gmail.com,VN,2025-03-03,Referral,,2025-03-03 13:01:00
user_f99f5655-0b12-4597-947c-31aa93dc03d3,Hương,Đặng,Female,huong_dang21361_at_gmail.com,VN,2025-03-03,Content Marketing,+84 425348514,2025-03-03 13:14:00
user_b266df34-7aab-4f3b-86c7-070a4ab03d43,Huy,Lê,N/A,huy_le65302@gmail.com,VN,2025-03-03,NULL,0818731545,2025-03-03 13:50:00
user_a9e13af8-8196-43d2-8869-3e97c2688ac9,Quỳnh,Bùi,Female,quynh.bui59605@gmail.com,VN,2025-03-03,Others,,2025-03-03 13:54:00
user_dc09be5d-32cc-436b-be65-0670c08380b7,Dung,Vũ,Female,dung.vu78165@gmail.com,VN,2025-03-03,paid search,,2025-03-03 14:11:00
user_4955d930-1305-45fd-bcfa-57b434fe1c16,Vy,Bùi,Female,bui_vy11433@gmail.com,VN,2025-03-03,Referral,0916015294,2025-03-03 14:12:00
user_1845ee7a-353c-43ef-86f9-354ec5a88a3b,Nam,Hồ,Male,ho.nam96684@gmail.com ,VN,2025-03-03,Paid Search,,2025-03-03 14:15:00
user_59307e94-ebc2-4594-81d2-65a23b44e274,Anh,Lê,Female,anh_le26457@gmail.com,VN,2025-03-03,Paid Search,,2025-03-03 14:46:00
user_420975af-f209-41b5-9cc9-bd7e8fea13ba,Dung,Vũ,Female,dung.vu92453@gmail.com,VN,2025-03-03,Organic Search,+84 382697814,2025-03-03 15:39:00
user_a067e725-264b-4318-8ad5-bea58b5ab0b2,Phương,Vũ,Female,vu.phuong30305@gmail.com,VN,2025-03-03,Organic Search,84623061601,2025-03-03 16:12:00
user_70d68c1a-2f3c-4491-8346-99124123fd0c,Phong,NA,Male,phong_nguyen59107_at_gmail.com,VN,2025-03-03,Organic Search,+84 744135699,2025-03-03 16:14:00
user_2b834677-51c8-44ec-961b-f1d0be396555,Phong,Vũ,Male,vu.phong12683@gmail.com,VN,2025-03-03,Organic Search,0951122519,2025-03-03 16:40:00
user_08798190-c67b-46e0-8e3c-e9ea4d382b87, Phương ,Phan,Female,phan.phuong70193@gmail.com,VN,2025-03-03,Social Media,,2025-03-03 16:45:00
user_e3a483d9-183e-446c-9e35-d356c8b0e15f,Hùng,Lê,Male,le_hung15710@gmail.com,VN,2025-03-03,Paid Search,84504938298,2025-03-03 17:30:00
user_7e56ffc7-71f3-4700-ade7-9e38ac2b1e45,Nhi,Nguyễn,Female,nguyen.nhi32016@gmail.com,VN,2025-03-03,Referral,+84 831725861,2025-03-03 18:17:00
user_23c351c9-82c8-428d-8bff-4e39dec2d9b6,Anh,Vũ,Female,vu_anh15433@gmail.com,VN,2025-03-03,Referral,0418732422,2025-03-03 18:30:00
user_a185acc0-6868-49e4-9fbe-290ef26ff1dd,Quân,Bùi,Male,quan.bui56461@gmail.com,VN,2025-03-03,Paid Search,,2025-03-03 18:33:00
user_9dae4d9c-390a-4ed0-85a0-0511918ede1a,Nhi,Lê,Female,nhi_le91229@gmail.com,VN,2025-03-03,Email Marketing,,2025-03-03 18:34:00
user_b6ce638d-8177-4c2c-becf-93fe25d8acda,Minh,Đỗ,Male,minh.do69374@gmail.com,VN,2025-03-03,Paid Search,84689724060,2025-03-03 18:48:00
user_427bee89-8dc8-4d45-bc2b-6175139e2bb3,Phương,Trần,Female,tran_phuong62074@gmail.com,VN,2025-03-03,Paid Search,,2025-03-03 19:16:00
user_26f1c68b-3fa1-45bc-bfc5-6fee5ce7885f,Ngân,Trần,Female,tran.ngan96311@gmail.com,VN,2025-03-03,Paid Search,84843943591,2025-03-03 19:37:00
user_8071d38b-39e2-481a-af87-b198838f5b6d,Quân,Hồ,Male,ho_quan15736@gmail.com,VN,2025-03-03,Social Media,0919113090,2025-03-03 19:41:00
user_6d403a1a-fbd2-4860-9ce9-4c117ed3d173,Đức,Nguyễn,Male,nguyen.duc65918@gmail.com,VN,2025-03-03,NULL,84401448995,2025-03-03 19:41:00
user_82628323-c0ed-47b2-b500-70173015437b,Linh,Lê,Female,linh.le41475@gmail.com,VN,2025-03-03,Paid Search,+84 626735309,2025-03-03 20:22:00
user_e25a5961-b690-4f32-8885-b31560a0436c,Đức,Đỗ,Male,duc.do36241_at_gmail.com,VN,2025-03-03,Social Media,0388865231,2025-03-03 20:25:00
user_75765ef9-6ff1-43c3-9a49-f591510f398f,Minh,Lê,Male,minh.le36769@gmail.com,VN,2025-03-03,Content Marketing,+84 346802325,2025-03-03 20:36:00
user_e38e1860-9b75-47cc-892d-4e2b874eea5a,Vy,Phan,Female,PHAN.VY12588@GMAIL.COM,VN,2025-03-03,REFERRAL,84395923078,2025-03-03 21:03:00
user_eac5851b-8615-4589-bad6-9de841def13c,Hùng,Đỗ,Male,do.hung35195@gmail.com,VN,2025-03-03,Paid Search,84364032225,2025-03-03 21:08:00
user_f8733595-8a58-4186-8340-95894b2bd2df,Hùng,Đỗ,Male,DO.HUNG65476@GMAIL.COM,VN,2025-03-04,Paid Search,84981275739,2025-03-04 08:15:00
user_015a70e4-43a6-4154-9418-edb1fffe4da0,Nhi,Hồ,Female,ho.nhi77175@gmail.com,VN,2025-03-04,Paid Search,84564466589,2025-03-04 08:33:00
user_085fe614-33c2-45cd-921d-910cda8c95a6,Quỳnh,Vũ,Female,quynh_vu30002@gmail.com,VN,2025-03-04,Referral,84704860502,2025-03-04 08:34:00
user_78e8f634-a007-480b-8edf-cb2e781ccd88,Hùng,Lê,Male,le.hung16165@gmail.com,VN,2025-03-04,Events,+84 759756448,2025-03-04 08:48:00
user_7b3f8d86-cdc3-4802-914f-8b7db356d3c7,Nam,Đỗ,Male,nam.do61451@gmail.com,VN,2025-03-04,Organic Search,84941042044,2025-03-04 09:16:00
user_f1dd5d0f-c52a-4979-ba62-62a6579c44dc,Nhi,Phạm,Female,nhi_pham47869@gmail.com,VN,2025-03-04,Organic Search,84699054989,2025-03-04 09:44:00
user_883640f7-b9ad-449c-8aeb-f37f03f7ff75,Nhi,Vũ,Female,nhi.vu78975@gmail.com,VN,2025-03-04,referral,0593543080,2025-03-04 10:09:00
user_ff1df637-1ada-4501-8cf4-5afe3a3b3d42,Nam,phan,Male,phan_nam56578@gmail.com,VN,2025-03-04,Content Marketing,0559993771,2025-03-04 10:32:00
user_78f9feac-f2f8-4dc0-90b6-2b7eca234f45,NULL,Trần,Female,tran.quynh22472@gmail.com,VN,2025-03-04,Organic Search,84992336525,2025-03-04 10:36:00
user_4c2c3160-927b-45eb-bd08-79550dc463bb,Phương,Trần,Female,tran_phuong84397@gmail.com,VN,2025-03-04,Organic Search,0571083035,2025-03-04 10:40:00
user_34ab78eb-a510-47e6-895c-76856ba00feb,Phong,Nguyễn,Male,nguyen_phong50082@gmail.com,VN,2025-03-04,Social Media,,2025-03-04 10:51:00
user_e2aa90c7-bf3b-4a49-b449-1338c4f70f6e,Anh,Đặng,Male,anh.dang20119@gmail.com,VN,2025-03-04,Organic Search,84786692909,2025-03-04 11:32:00
user_265cf9b1-67b8-4fce-9f8c-b5655673e0a2,Hương,Phan, Female ,phan_huong48624@gmail.com,VN,2025-03-04,Referral,+84 419473712,2025-03-04 12:29:00
user_02796cea-5b3d-4a84-a637-ff9c918665d7,Hùng,Đặng,Male,DANG.HUNG49526@GMAIL.COM,VN,2025-03-04,Paid Search,+84 632281267,2025-03-04 12:58:00
user_5c7c94f5-96a2-472d-9daf-e6ffc5a55629,Linh,VŨ,Female,vu_linh15873@gmail.com,VN,2025-03-04,Paid Search,0732268553,2025-03-04 13:19:00
user_a936ac27-3440-4389-8e73-abbd28724b23,Lan,Vũ,Female,vu.lan37251@gmail.com ,VN,2025-03-04,Organic Search,,2025-03-04 13:24:00
user_5e42badf-fdb4-4a4b-aef2-421a016fe024,Lan,Lê,Female,lan.le34322@gmail.com,VN,2025-03-04,Events,84353579907,2025-03-04 13:55:00
user_4c129f3b-8a7c-4ae8-b42d-b7f1c5a289bf,Huy,Lê,Male,le_huy11412@gmail.com,VN,2025-03-04,Organic Search,+84 803324436,2025-03-04 13:59:00
user_0c8e47d6-e88c-4b38-a4b1-c7cd963c5e26, Phương ,Nguyễn,Female,phuong_nguyen65441@gmail.com,VN,2025-03-04,Content Marketing,0874190645,2025-03-04 14:24:00
user_d2aa0632-136e-4623-a282-a1119583b8f4,Minh,Trần,Male,minh_tran19410@gmail.com,VN,2025-03-04, Referral ,84557505897,2025-03-04 14:29:00
user_4b462c3d-aa89-4368-8ef5-2f9fc88e1fcd,Tuấn,Đỗ,Male,tuan_do77152@gmail.com,VN,2025-03-04,Referral,+84 813052615,2025-03-04 14:31:00
user_e42c0528-40ac-44e3-a56c-c498c1ffa1f9,Quân,null,Male,pham.quan79976@gmail.com,VN,2025-03-04,Others,+84 327200995,2025-03-04 14:31:00
user_b4ff6087-bb1a-4680-9fd0-fa53b28b8657,Đức,Nguyễn,Male,duc_nguyen82422@gmail.com,VN,2025-03-04,Others,0868452803,2025-03-04 14:31:00
user_70ccdeab-f1e0-4924-9f53-8405f5729448,Hương,Đặng,Female,dang_huong74062@gmail.com,VN,2025-03-04,Social Media,+84 679610916,2025-03-04 14:43:00
user_4f955063-5a21-493f-93bf-95d36c892b20,Quỳnh,Nguyễn,Female,nguyen_quynh81652@gmail.com,VN,2025-03-04,Social Media,+84 853336759,2025-03-04 14:53:00
user_2e000b5d-2a5d-4654-a482-65c3cd16194f,Nhi,Trần,Female,nhi.tran50092@gmail.com,VN,2025-03-04,Organic Search,84981696918,2025-03-04 15:10:00
user_ebae2d3c-c725-40ee-9da0-34bbadcb171a,Minh,NaN,Male,minh.ho93773@gmail.com,VN,2025-03-04,Content Marketing,,2025-03-04 15:19:00
user_af7b2c91-ed73-415c-be2c-8441b6591162,Phương,Đặng,Female,phuong.dang83048@gmail.com,VN,2025-03-04,Social Media,84901419843,2025-03-04 15:23:00
user_99233169-1ce5-436c-8a3d-a07e184ff12d,Nam, Trần ,Male,tran_nam68925@gmail.com,VN,2025-03-04,Partner,,2025-03-04 16:22:00
user_b3b44085-e2ef-4216-af84-089b17012ae7,Lan,Phan,Female,lan.phan58020@gmail.com,VN,2025-03-04,Content Marketing,,2025-03-04 16:56:00
user_323139ef-e818-4950-8afd-3146a64b74e9,HUY,Đỗ,Male,do_huy62862@gmail.com,VN,2025-03-04,null,+84 413035379,2025-03-04 17:00:00
user_7d727933-cc3f-4624-a0c9-228281a3aa2d,Phong,bùi,Male,bui_phong86579@gmail.com,VN,2025-03-04,Paid Search,+84 554733042,2025-03-04 17:18:00
user_755e2fb0-dd4f-406c-9bd1-fc6f4454d176,Hùng,Phan,Male,phan_hung11707@gmail.com,VN,2025-03-04,Organic Search,0384034567,2025-03-04 17:30:00
user_6102a466-0207-4f74-a79d-de1cc4b4172f,Khoa,Lê,MALE,khoa_le85056@gmail.com,VN,2025-03-04,Events,0898024274,2025-03-04 17:35:00
user_88dc6d69-efa5-4cc2-97e1-f953da5c530e,Hùng,Đặng,Male,dang.hung80527@gmail.com,VN,2025-03-04,Paid Search,+84 634398462,2025-03-04 17:58:00
user_090ed34e-69b3-4608-8691-2cbd29b354ff,Hương,Trần,Female,tran_huong63834@gmail.com,VN,2025-03-04,Others,84316623297,2025-03-04 18:14:00
user_c88bcb35-8688-4423-a595-2950fb8d72e5,Hùng,Hồ,Male,ho_hung32588@gmail.com,VN,2025-03-04,Organic Search,,2025-03-04 18:41:00
user_9fecd2e6-8b45-42a4-9c51-d8090381cbeb,Hương,vũ,Female,vu_huong43376@gmail.com,VN,2025-03-04,Organic Search,,2025-03-04 18:45:00
user_02e1f1fc-e037-41aa-b653-6ba6a44ea1b8,Vy,Phan,Female,phan_vy93609@gmail.com,VN,2025-03-04,Social Media,84744956705,2025-03-04 19:03:00
user_ccc6000e-06c0-4ff5-aac1-687e4a1e2141,Nhi,Bùi,Female,nhi.bui11075@gmail.com,VN,2025-03-04,Paid Search,+84 551098025,2025-03-04 19:03:00
user_4659687f-6829-4ccd-9a45-a3c1e2e32271,Anh,Đặng,,anh.dang32908@gmail.com,VN,2025-03-04,Organic Search,84601256705,2025-03-04 19:07:00
user_41c4b2f2-3f51-4198-ad6b-089a32109a24,Hương,Đặng,female,dang.huong77401@gmail.com,VN,2025-03-04,Paid Search,0837666652,2025-03-04 20:04:00
user_1ed64500-1c31-43cf-a83d-29cfaf3e3ec2,Đức,Lê,Male,le.duc67390@gmail.com,VN,2025-03-04,Organic Search,84425888759,2025-03-04 20:05:00
user_71a754cb-9364-4db1-a715-497d0c678d13,null,Bùi,Male,bui_duc60624@gmail.com,VN,2025-03-04,Organic Search,84746007440,2025-03-04 21:00:00
user_a1343c81-2674-48ca-b13f-ca510f9e4c02,Hùng,Phan,Male,hung.phan72034_at_gmail.com,VN,2025-03-04,Organic Search,0474786737,2025-03-04 22:03:00
user_ab95228a-6f99-4952-9797-9562f9bcd048,Phúc,Phan,Male,phuc_phan52331@gmail.com,VN,2025-03-04,Paid Search,0343653244,2025-03-04 22:12:00
user_ab58f6c7-6790-4066-ba5d-840ab058c478,Khoa,Vũ,Male,khoa_vu20218@gmail.com,VN,2025-03-04,Content Marketing,84898089303,2025-03-04 22:38:00
